0	-1	-1	1	0	0	2	1
1	-1	-1	1	0	0	2	1
2	0	1	2	2	1	5	2
3	0	2	3	5	2	13	9
4	1	2	3	5	2	29	40
5	0	3	4	13	9	17	16
6	2	3	5	13	9	17	16
7	5	6	9	17	16	29	40
8	4	7	12	29	40	43	80
9	0	7	10	33	53	54	121
10	4	8	15	43	80	75	162
11	1	4	4	50	116	85	213
12	1	9	11	54	121	85	213
13	3	4	6	71	159	124	360
14	3	10	18	75	162	216	823
15	8	11	16	85	213	127	369
16	8	12	23	85	213	145	461
17	11	12	15	85	213	103	296
18	5	17	19	103	296	198	728
19	8	13	18	124	360	170	561
20	1	15	17	127	369	637	3542
21	10	12	26	139	427	281	1230
22	13	16	29	145	461	172	562
23	1	5	5	152	534	216	823
24	12	19	29	170	561	256	1098
25	0	22	30	172	562	1110	7468
26	7	19	27	181	620	235	970
27	1	18	20	198	728	341	1538
28	14	17	33	216	823	311	1360
29	14	23	23	216	823	671	3774
30	17	23	20	216	823	362	1622
31	7	11	13	225	931	671	3774
32	23	26	32	235	970	407	1829
33	5	26	31	250	1066	652	3634
34	14	24	47	256	1098	956	6215
35	6	17	20	279	1225	544	2873
36	8	21	38	281	1230	1264	9138
37	2	28	35	311	1360	472	2300
38	17	24	44	325	1469	801	4818
39	5	27	24	341	1538	462	2254
40	9	17	25	356	1610	1007	6665
41	26	30	47	362	1622	407	1829
42	18	24	48	380	1734	1449	10431
43	7	32	41	407	1829	2136	16978
44	7	41	56	407	1829	767	4399
45	32	41	79	407	1829	987	6403
46	9	19	28	440	2144	519	2677
47	7	8	21	459	2247	767	4399
48	12	39	35	462	2254	1042	6903
49	14	27	38	469	2294	565	3025
50	21	37	61	472	2300	676	3826
51	9	28	43	497	2560	1042	6903
52	3	41	50	506	2606	860	5465
53	9	27	30	510	2626	787	4652
54	26	46	55	519	2677	834	5193
55	9	39	34	530	2765	16497	281615
56	32	35	52	544	2873	2321	18684
57	30	49	58	565	3025	592	3193
58	11	57	62	592	3193	915	5929
59	8	35	32	601	3296	6596	75185
60	7	46	37	620	3445	1190	8202
61	39	49	62	629	3493	834	5193
62	1	20	18	637	3542	5694	62857
63	2	33	33	652	3634	1196	8260
64	29	31	36	671	3774	1110	7468
65	20	50	78	676	3826	1222	8619
66	24	32	61	712	4125	1498	10901
67	7	18	28	728	4204	1546	11249
68	1	57	59	736	4243	1064	7113
69	8	49	50	760	4382	787	4652
70	44	47	77	767	4399	1954	14943
71	53	69	80	787	4652	2050	15855
72	38	53	74	801	4818	1119	7570
73	54	61	117	834	5193	6259	70397
74	52	69	100	860	5465	1417	10051
75	6	29	28	865	5573	1190	8202
76	5	58	66	915	5929	3696	35339
77	34	39	71	956	6215	24286	464223
78	13	53	36	984	6388	1384	9860
79	2	45	81	987	6403	1812	13779
80	28	40	58	1007	6665	3021	26031
81	48	51	78	1042	6903	1699	12393
82	1	68	60	1064	7113	2285	18291
83	25	64	66	1110	7468	1147	7901
84	35	72	94	1119	7570	1668	12165
85	10	83	81	1147	7901	3669	34779
86	60	75	65	1190	8202	17358	302025
87	10	16	38	1193	8238	1449	10431
88	63	83	99	1196	8260	2239	17850
89	49	65	116	1222	8619	2451	19857
90	12	37	46	1256	9086	2087	16414
91	35	36	58	1264	9138	1330	9482
92	13	50	67	1303	9387	2087	16414
93	8	57	70	1328	9479	2814	23369
94	75	91	86	1330	9482	1886	14378
95	14	78	54	1384	9860	73140	2119085
96	23	78	41	1384	9860	4020	39478
97	21	48	61	1413	10028	1584	11446
98	4	74	103	1417	10051	3346	30431
99	42	87	86	1449	10431	1605	11591
100	7	40	34	1467	10699	12840	195042
101	66	72	135	1498	10901	2993	25624
102	22	29	52	1542	11235	6245	70276
103	18	67	47	1546	11249	3661	34674
104	33	97	92	1584	11446	3976	38729
105	61	99	148	1605	11591	1699	12393
106	12	54	66	1640	12009	2537	20588
107	5	84	98	1668	12165	2629	21328
108	81	105	226	1699	12393	4383	44363
109	3	30	23	1715	12817	5215	57195
110	58	83	128	1766	13388	2050	15855
111	44	49	94	1785	13581	1964	15025
112	41	79	128	1812	13779	6533	74083
113	17	28	48	1821	13884	1925	14788
114	7	61	71	1845	14151	6533	74083
115	18	25	49	1859	14231	2136	16978
116	14	94	104	1886	14378	2840	23579
117	4	113	51	1925	14788	2174	17388
118	50	70	138	1954	14943	4258	42205
119	58	111	156	1964	15025	3430	31476
120	31	33	44	2038	15793	5823	64535
121	47	53	51	2048	15854	3965	38628
122	71	110	208	2050	15855	2840	23579
123	90	92	113	2087	16414	2974	25389
124	43	115	90	2136	16978	3021	26031
125	33	117	82	2174	17388	4182	41238
126	25	79	111	2208	17669	13857	216911
127	14	88	117	2239	17850	7523	89054
128	29	30	43	2258	18067	23561	448162
129	70	82	137	2285	18291	5101	54397
130	28	56	85	2321	18684	2338	18837
131	90	130	131	2338	18837	2605	20987
132	46	54	83	2404	19427	3510	33049
133	7	17	24	2411	19460	3087	27011
134	88	90	145	2427	19541	4721	49201
135	54	88	154	2443	19677	3426	31447
136	28	89	149	2451	19857	2667	21943
137	38	106	110	2537	20588	2786	23048
138	56	117	103	2571	20800	10663	150777
139	10	131	146	2605	20987	7593	90008
140	79	107	179	2629	21328	3145	27567
141	27	36	58	2634	21476	2939	25115
142	10	30	35	2645	21697	6975	82716
143	48	136	184	2667	21943	3874	37060
144	4	20	20	2715	22566	3225	28858
145	5	37	39	2722	22591	5481	60663
146	11	137	114	2786	23048	5509	60856
147	17	26	42	2795	23168	12973	197257
148	61	117	113	2801	23214	4674	47788
149	43	93	111	2814	23369	4843	51645
150	116	122	312	2840	23579	36807	811843
151	21	141	84	2939	25115	52930	1370758
152	40	123	138	2974	25389	3300	29791
153	71	101	215	2993	25624	5104	54422
154	80	124	148	3021	26031	7900	95742
155	45	88	178	3023	26064	3145	27567
156	113	133	72	3087	27011	3247	29204
157	19	64	54	3129	27460	5481	60663
158	140	155	357	3145	27567	14115	223558
159	81	82	138	3206	28683	101761	3361388
160	94	144	106	3225	28858	7773	93350
161	67	156	100	3247	29204	5939	66031
162	36	72	112	3275	29606	8109	99621
163	65	152	216	3300	29791	3474	32342
164	9	83	76	3331	30314	3988	38876
165	98	140	282	3346	30431	8261	102120
166	38	135	198	3426	31447	5957	66197
167	80	119	214	3430	31476	3903	37423
168	0	163	217	3474	32342	7057	83531
169	64	132	119	3510	33049	5393	59556
170	15	136	165	3544	33618	277515	12838297
