0	-1	-1	1	0	0	2	1
1	-1	-1	1	0	0	2	1
2	0	1	2	2	1	5	2
3	0	2	3	5	2	26	41
4	1	2	3	5	2	15	14
5	1	4	4	15	14	28	54
6	2	4	5	15	14	23	35
7	4	6	8	23	35	79	223
8	3	4	6	26	41	62	172
9	3	5	7	28	54	50	123
10	1	5	5	35	75	128	438
11	5	9	11	50	123	258	917
12	1	8	7	62	172	252	898
13	7	8	14	79	223	105	316
14	4	13	17	105	316	283	1011
15	9	13	21	116	386	929	6425
16	4	10	8	128	438	155	525
17	2	10	7	153	520	187	683
18	4	16	11	155	525	173	608
19	1	13	15	170	588	317	1287
20	5	18	15	173	608	498	2807
21	1	17	8	187	683	626	3712
22	6	17	12	220	818	35031	985071
23	16	18	19	238	859	358	1658
24	2	12	9	252	898	283	1011
25	0	11	12	258	917	1064	7752
26	6	7	13	266	942	444	2410
27	2	11	13	276	988	808	4943
28	14	24	26	283	1011	473	2550
29	19	24	24	317	1287	331	1386
30	16	29	32	331	1386	372	1770
31	23	24	28	358	1658	662	4006
32	7	30	40	372	1770	3520	52813
33	18	23	30	402	2177	1619	13216
34	10	18	16	413	2240	4597	73373
35	2	26	15	444	2410	569	3217
36	17	19	22	468	2522	1743	15556
37	8	28	32	473	2550	2319	22480
38	16	20	23	498	2807	569	3217
39	5	28	30	503	2818	1743	15556
40	13	18	25	530	3011	590	3457
41	8	24	15	564	3186	3061	40377
42	35	38	38	569	3217	842	5350
43	0	40	26	590	3457	6230	103188
44	21	28	34	626	3712	1612	13175
45	0	3	4	651	3945	811	4954
46	5	31	32	662	4006	1278	9809
47	9	23	26	669	4057	2595	28154
48	1	19	16	717	4395	734	4487
49	18	48	27	734	4487	811	4954
50	2	19	17	765	4682	1850	16566
51	20	29	39	768	4689	4913	78614
52	4	26	16	793	4877	929	6425
53	27	48	29	808	4943	955	6708
54	45	49	31	811	4954	2615	28550
55	11	30	43	815	4968	842	5350
56	7	19	23	819	5001	1547	12332
57	42	55	81	842	5350	1064	7752
58	15	52	37	929	6425	1107	8439
59	48	53	45	955	6708	1850	16566
60	12	55	50	960	6762	2882	36730
61	49	55	70	964	6782	2166	20257
62	25	57	93	1064	7752	1333	10323
63	31	58	65	1107	8439	1508	11827
64	6	8	11	1182	9299	17129	398213
65	6	35	20	1211	9437	245420	13531389
66	27	45	17	1249	9611	12923	263230
67	6	52	21	1251	9612	1500	11749
68	6	55	48	1254	9646	1619	13216
69	1	27	14	1262	9713	2474	26499
70	28	46	58	1278	9809	2474	26499
71	6	62	98	1333	10323	1646	13740
72	2	18	13	1348	10605	53814	1677624
73	3	25	15	1481	11693	3752	57368
74	24	67	30	1500	11749	1547	12332
75	4	63	68	1508	11827	2004	18076
76	4	46	35	1524	12032	1946	17313
77	56	74	53	1547	12332	3631	54847
78	44	45	38	1612	13175	3945	61735
79	33	68	78	1619	13216	3520	52813
80	26	71	111	1646	13740	2969	38324
81	2	46	34	1731	15451	6055	100631
82	36	39	52	1743	15556	2055	18705
83	50	59	62	1850	16566	5179	82645
84	4	25	15	1901	17050	5207	83314
85	2	74	32	1934	17230	2319	22480
86	15	26	34	1946	17313	2325	22660
87	15	76	56	1946	17313	2210	20847
88	26	76	48	1946	17313	2615	28550
89	39	46	62	1975	17761	3061	40377
90	9	75	75	2004	18076	2279	21786
91	0	82	53	2055	18705	2748	33301
92	30	39	62	2061	18878	2279	21786
93	12	21	15	2097	19383	2166	20257
94	3	53	32	2131	19829	2979	38554
95	61	93	85	2166	20257	2314	22402
96	19	87	71	2210	20847	6532	111321
97	90	92	137	2279	21786	2595	28154
98	39	95	115	2314	22402	3081	40793
99	11	37	43	2319	22480	3337	47618
100	11	85	43	2319	22480	4749	75552
101	37	85	64	2319	22480	3334	47540
102	75	86	102	2325	22660	2741	33028
103	21	71	106	2358	23732	2615	28550
104	69	70	72	2474	26499	5966	98585
105	47	97	163	2595	28154	3234	44684
106	54	88	79	2615	28550	3334	47540
107	54	103	137	2615	28550	8149	139101
108	88	103	154	2615	28550	3861	59303
109	15	71	119	2668	30599	5179	82645
110	47	50	43	2729	32689	4533	72556
111	93	102	117	2741	33028	4876	77874
112	69	91	67	2748	33301	4669	74288
113	36	82	74	2814	35340	2984	38585
114	60	97	187	2882	36730	18682	439415
115	0	5	5	2914	37580	3081	40793
116	59	80	156	2969	38324	3306	46940
117	35	94	47	2979	38554	5720	93039
118	36	113	96	2984	38585	4153	65382
119	41	89	77	3061	40377	3631	54847
120	98	115	120	3081	40793	3166	42738
121	27	88	61	3155	42376	5673	92213
122	12	120	127	3166	42738	4153	65382
123	8	105	169	3234	44684	3836	58687
124	36	45	26	3290	46527	4533	72556
125	29	116	180	3306	46940	4334	68514
126	101	106	143	3334	47540	12072	238923
127	93	99	58	3337	47618	5053	80675
128	88	92	110	3432	50809	5704	92657
129	92	93	77	3493	52142	6396	108058
130	32	79	118	3520	52813	12095	239473
131	38	99	66	3555	53514	7425	125707
132	101	105	227	3626	54731	10999	213667
133	77	119	130	3631	54847	33439	921713
134	71	73	113	3752	57368	9224	164720
135	76	123	204	3836	58687	8854	153459
136	108	115	159	3861	59303	14856	321764
137	25	78	50	3945	61735	5027	80335
138	4	75	71	3968	62302	7031	119748
139	48	85	48	4041	63995	9042	160326
140	58	91	90	4120	64986	8028	136670
141	118	122	223	4153	65382	9609	173487
142	39	86	64	4281	67902	4597	73373
143	38	82	75	4323	68380	5784	94525
144	91	125	233	4334	68514	6237	103317
145	35	99	58	4364	69175	4980	79574
146	14	58	54	4423	70523	5363	86486
147	2	82	54	4456	71177	5520	89298
148	29	92	86	4482	71655	7747	131078
149	110	124	69	4533	72556	5704	92657
150	34	142	80	4597	73373	6799	116811
151	75	112	135	4669	74288	4749	75552
152	100	151	178	4749	75552	41017	1193637
153	89	111	179	4876	77874	73533	2542737
154	0	51	40	4913	78614	10298	196317
155	29	145	82	4980	79574	13643	281360
156	48	137	66	5027	80335	7744	131040
157	2	127	60	5053	80675	12042	238253
158	69	127	72	5132	81955	6396	108058
159	4	113	77	5160	82371	7284	123455
160	83	109	181	5179	82645	13416	276408
161	84	122	142	5207	83314	6532	111321
162	95	113	159	5228	83793	6237	103317
163	142	146	118	5363	86486	15007	327434
164	70	102	160	5426	87714	8965	157941
165	41	87	71	5430	87740	5950	98294
166	85	122	159	5513	89184	16061	365711
167	78	147	92	5520	89298	14553	311214
168	47	80	137	5590	90535	8149	139101
