0	20365920	global8192	1	1477915	8192	2	0	2	16757	9328852
0	20365920	local32	1	23699185	169212	26	22	32	17148	5997012
1	20365921	global8192	1	1240943	8192	3	2	3	16754	6023842
1	20365921	local32	1	15826126	117047	27	20	32	17031	9175764
2	20365922	global8192	1	1265126	8192	0	0	0	16752	5461945
2	20365922	local32	1	14890691	110633	26	22	32	17004	7007137
3	20365923	global8192	1	1274683	8192	3	2	3	16757	7917938
3	20365923	local32	1	18678801	133135	21	29	32	17090	6367227
4	20365924	global8192	1	1334427	8192	3	0	3	16757	6344770
4	20365924	local32	1	15263045	115015	28	26	32	17027	6317995
5	20365925	global8192	1	1208003	8192	4	1	4	16752	5230284
5	20365925	local32	1	14090418	112632	28	18	32	17010	4978827
6	20365926	global8192	1	1130196	8192	1	1	1	16755	6463181
6	20365926	local32	1	13073122	101794	25	21	32	16979	6110035
7	20365927	global8192	1	1255459	8192	0	0	0	16750	6159528
7	20365927	local32	1	17289544	127943	27	24	32	17042	7619014
8	20365928	global8192	1	1365824	8192	2	0	2	16757	5277897
8	20365928	local32	1	24240903	173278	25	22	32	17167	5763222
9	20365929	global8192	1	1274676	8192	3	4	4	16754	6170077
9	20365929	local32	1	16965927	124475	27	29	32	17057	7361779
10	20365930	global8192	1	1416209	8192	2	2	3	16756	5906772
10	20365930	local32	1	19533657	148853	25	25	32	17119	7697505
11	20365931	global8192	1	1186736	8192	0	0	0	16754	7088167
11	20365931	local32	1	20938867	160232	25	23	32	17145	8832360
12	20365932	global8192	1	1299840	8192	3	2	3	16755	6213145
12	20365932	local32	1	16370925	122869	22	21	32	17037	6469907
13	20365933	global8192	1	1518214	8192	2	2	3	16764	9326837
13	20365933	local32	1	15515092	107473	24	20	32	17004	6063174
14	20365934	global8192	1	1158353	8192	1	1	1	16749	6068670
14	20365934	local32	1	15265751	113570	25	26	32	17021	7110858
15	20365935	global8192	1	1341371	8192	1	1	2	16756	7548930
15	20365935	local32	1	8736641	68009	28	25	32	16891	6789371
16	20365936	global8192	1	1374401	8192	1	2	3	16756	7017134
16	20365936	local32	1	14111134	104083	24	24	32	16982	6129418
17	20365937	global8192	1	1447718	8192	1	1	1	16758	7970495
17	20365937	local32	1	20761432	137709	26	22	32	17090	5925848
18	20365938	global8192	1	1380406	8192	2	0	2	16758	7009137
18	20365938	local32	1	21215865	155429	23	22	32	17142	7659563
19	20365939	global8192	1	1213420	8192	1	1	1	16752	7747287
19	20365939	local32	1	19600837	141205	24	25	32	17119	6859069
20	20365940	global8192	1	1219341	8192	0	0	0	16755	5747130
20	20365940	local32	1	21131399	156982	25	20	32	17155	5512918
21	20365941	global8192	1	1232294	8192	2	1	2	16751	7099981
21	20365941	local32	1	22366974	163732	23	28	32	17139	6616143
22	20365942	global8192	1	1235742	8192	4	4	4	16752	6348693
22	20365942	local32	1	16660960	116622	21	23	32	17037	9295417
23	20365943	global8192	1	1250377	8192	0	1	1	16753	9878262
23	20365943	local32	1	20802094	160681	26	24	32	17111	6816886
24	20365944	global8192	1	1318678	8192	5	2	5	16754	6800511
24	20365944	local32	1	15546684	116644	29	25	32	17026	9885703
25	20365945	global8192	1	1357284	8192	1	0	1	16757	8641437
25	20365945	local32	1	13869120	106519	26	22	32	16985	5762880
26	20365946	global8192	1	1172537	8192	1	2	2	16752	6185786
26	20365946	local32	1	15406241	115000	26	29	32	17014	4797310
27	20365947	global8192	1	1181286	8192	1	1	1	16755	9054783
27	20365947	local32	1	16004015	114599	28	20	32	17041	5566405
28	20365948	global8192	1	1268191	8192	0	0	0	16752	6831914
28	20365948	local32	1	22535779	162475	23	24	32	17148	6145207
29	20365949	global8192	1	1432141	8192	3	0	3	16757	7581084
29	20365949	local32	1	22829610	163020	24	18	32	17171	6186025
30	20365950	global8192	1	1244282	8192	2	0	2	16750	6206581
30	20365950	local32	1	15355217	123810	24	23	32	17065	7326128
31	20365951	global8192	1	1324096	8192	0	0	0	16754	8120469
31	20365951	local32	1	17973146	135810	23	26	32	17073	6148071
