0	20360920	local32	1	939	137	25	26	32	25	537
0	20360920	global8192	1	152134	8192	258	275	353	195	14135
1	20360921	local32	1	1650	233	24	21	32	32	1318
1	20360921	global8192	1	136421	8192	241	263	339	222	21774
2	20360922	local32	1	2673	228	26	27	32	29	790
2	20360922	global8192	1	235461	8192	266	285	366	170	9942
3	20360923	local32	1	2240	201	28	27	32	31	842
3	20360923	global8192	1	199426	8192	260	257	344	174	5059
4	20360924	local32	1	1992	235	23	25	32	31	1496
4	20360924	global8192	1	156224	8192	261	271	349	198	15645
5	20360925	local32	1	997	133	26	24	32	23	363
5	20360925	global8192	1	165858	8192	265	278	366	180	13189
6	20360926	local32	1	1741	192	23	21	32	31	578
6	20360926	global8192	1	150972	8192	224	216	291	199	17495
7	20360927	local32	1	1871	233	25	24	32	30	785
7	20360927	global8192	1	179607	8192	273	266	360	161	5054
8	20360928	local32	1	1640	205	24	23	32	29	1068
8	20360928	global8192	1	172023	8192	231	238	319	194	12252
9	20360929	local32	1	1420	173	23	19	32	26	150
9	20360929	global8192	1	129054	8192	225	233	304	216	17311
10	20360930	local32	1	1385	145	24	27	32	26	419
10	20360930	global8192	1	154297	8192	290	297	381	210	14470
11	20360931	local32	1	1188	170	23	23	32	27	171
11	20360931	global8192	1	155572	8192	254	273	349	208	7935
12	20360932	local32	1	1926	180	26	25	32	26	1283
12	20360932	global8192	1	191809	8192	264	257	336	187	19340
13	20360933	local32	1	1741	176	24	22	32	27	708
13	20360933	global8192	1	197309	8192	286	264	375	183	14884
14	20360934	local32	1	2443	219	24	19	32	29	1319
14	20360934	global8192	1	190548	8192	258	248	339	197	20255
15	20360935	local32	1	1279	199	26	24	32	31	481
15	20360935	global8192	1	156348	8192	254	245	330	202	24325
16	20360936	local32	1	1663	222	21	27	32	32	862
16	20360936	global8192	1	182470	8192	264	259	357	180	5755
17	20360937	local32	1	1434	189	22	24	32	27	840
17	20360937	global8192	1	159632	8192	233	242	319	180	10775
18	20360938	local32	1	1117	149	27	23	32	27	1151
18	20360938	global8192	1	176606	8192	275	244	346	193	18947
19	20360939	local32	1	997	114	26	25	32	25	448
19	20360939	global8192	1	194897	8192	262	243	333	194	24540
20	20360940	local32	1	1429	192	27	24	32	30	406
20	20360940	global8192	1	124427	8192	218	232	296	222	6496
21	20360941	local32	1	1490	184	25	23	32	27	393
21	20360941	global8192	1	167621	8192	282	263	381	192	9274
22	20360942	local32	1	2088	199	28	28	32	25	190
22	20360942	global8192	1	215057	8192	273	278	363	181	16492
23	20360943	local32	1	1109	168	28	27	32	26	354
23	20360943	global8192	1	156069	8192	263	268	353	203	8976
24	20360944	local32	1	934	183	25	22	32	30	238
24	20360944	global8192	1	152851	8192	248	229	318	205	7708
25	20360945	local32	1	1802	213	25	23	32	30	794
25	20360945	global8192	1	155108	8192	244	239	323	212	38335
26	20360946	local32	1	1379	137	25	21	32	25	923
26	20360946	global8192	1	192807	8192	319	293	407	169	5286
27	20360947	local32	1	1460	158	24	22	32	24	915
27	20360947	global8192	1	200374	8192	276	274	371	183	8573
28	20360948	local32	1	2178	235	24	20	32	31	1598
28	20360948	global8192	1	182493	8192	241	247	332	191	17082
29	20360949	local32	1	1343	178	18	24	32	29	376
29	20360949	global8192	1	182795	8192	263	270	351	190	18618
30	20360950	local32	1	1428	206	26	26	32	28	415
30	20360950	global8192	1	145382	8192	252	271	341	191	7997
31	20360951	local32	1	2112	194	25	22	32	29	801
31	20360951	global8192	1	161356	8192	228	236	312	186	12937
