0	20365920	local32	1	2641	415	26	22	32	58	792
0	20365920	global8192	1	110844	8192	146	150	197	305	17760
1	20365921	local32	1	2236	424	25	24	32	74	1474
1	20365921	global8192	1	81621	8192	146	134	187	351	8793
2	20365922	local32	1	1796	337	26	23	32	59	1845
2	20365922	global8192	1	113629	8192	170	160	220	305	10851
3	20365923	local32	1	1344	279	26	19	32	57	1221
3	20365923	global8192	1	91355	8192	162	169	221	367	4983
4	20365924	local32	1	1472	300	24	24	32	56	1588
4	20365924	global8192	1	118058	8192	152	164	207	322	21806
5	20365925	local32	1	2036	373	24	24	32	57	1063
5	20365925	global8192	1	109180	8192	142	150	196	325	8594
6	20365926	local32	1	2285	410	23	27	32	62	947
6	20365926	global8192	1	97502	8192	157	145	205	330	28066
7	20365927	local32	1	1058	259	24	29	32	55	301
7	20365927	global8192	1	89108	8192	138	152	190	355	16712
8	20365928	local32	1	1705	295	27	22	32	58	1862
8	20365928	global8192	1	95708	8192	141	138	193	352	10860
9	20365929	local32	1	1439	317	27	26	32	56	596
9	20365929	global8192	1	88769	8192	153	161	208	350	16477
10	20365930	local32	1	1798	403	25	25	32	70	1311
10	20365930	global8192	1	94033	8192	132	160	197	353	9227
11	20365931	local32	1	1581	328	24	27	32	56	299
11	20365931	global8192	1	89151	8192	164	157	209	344	19985
12	20365932	local32	1	1825	318	27	27	32	56	2553
12	20365932	global8192	1	91859	8192	159	158	210	358	10935
13	20365933	local32	1	1684	372	24	21	32	57	202
13	20365933	global8192	1	108333	8192	170	172	233	310	18585
14	20365934	local32	1	2271	376	26	27	32	62	579
14	20365934	global8192	1	94906	8192	160	153	201	314	17480
15	20365935	local32	1	2023	336	27	19	32	57	1781
15	20365935	global8192	1	112598	8192	148	142	201	304	7922
16	20365936	local32	1	2142	380	25	22	32	61	1064
16	20365936	global8192	1	96436	8192	151	164	208	330	19200
17	20365937	local32	1	2332	377	25	26	32	62	2061
17	20365937	global8192	1	102741	8192	147	149	194	321	19861
18	20365938	local32	1	2332	447	26	21	32	63	773
18	20365938	global8192	1	106894	8192	159	151	207	309	20424
19	20365939	local32	1	1664	320	21	24	32	59	778
19	20365939	global8192	1	99568	8192	163	149	203	332	9798
20	20365940	local32	1	1932	328	25	21	32	58	868
20	20365940	global8192	1	94423	8192	159	159	208	354	21505
21	20365941	local32	1	2335	417	26	23	32	64	1116
21	20365941	global8192	1	104434	8192	160	150	207	327	13954
22	20365942	local32	1	2569	430	18	25	32	66	2143
22	20365942	global8192	1	101686	8192	158	161	218	304	10222
23	20365943	local32	1	1520	328	26	24	32	58	982
23	20365943	global8192	1	89577	8192	179	148	220	329	12919
24	20365944	local32	1	1652	270	26	24	32	55	470
24	20365944	global8192	1	94550	8192	171	164	225	350	6948
25	20365945	local32	1	963	290	27	19	32	56	751
25	20365945	global8192	1	82914	8192	155	141	195	393	14222
26	20365946	local32	1	1633	310	25	25	32	52	877
26	20365946	global8192	1	105327	8192	152	139	197	310	22069
27	20365947	local32	1	1159	276	25	27	32	51	163
27	20365947	global8192	1	98644	8192	153	158	203	349	21188
28	20365948	local32	1	1645	328	25	23	32	55	1041
28	20365948	global8192	1	106054	8192	153	161	215	308	17842
29	20365949	local32	1	1379	308	23	23	32	63	985
29	20365949	global8192	1	95305	8192	147	137	190	339	25751
30	20365950	local32	1	1450	324	29	21	32	57	1148
30	20365950	global8192	1	90601	8192	152	145	192	345	10761
31	20365951	local32	1	1732	326	25	25	32	59	844
31	20365951	global8192	1	91932	8192	150	138	190	360	7822
