0	20366920	global8192	1	1262550	8192	2	1	2	14533	7152716
0	20366920	local32	1	23831905	163911	21	23	32	14895	7193706
1	20366921	global8192	1	838730	8192	0	0	0	14528	3352182
1	20366921	local32	1	15863526	105713	21	23	32	14752	6090823
2	20366922	global8192	1	1084101	8192	1	3	3	14532	7723775
2	20366922	local32	1	18896448	128142	25	25	32	14801	5136280
3	20366923	global8192	1	1050419	8192	2	1	2	14529	4573193
3	20366923	local32	1	16288154	104056	28	24	32	14742	8629922
4	20366924	global8192	1	1169343	8192	2	2	2	14524	6000857
4	20366924	local32	1	16944319	102662	25	25	32	14735	6189567
5	20366925	global8192	1	1322120	8192	2	2	2	14530	7181580
5	20366925	local32	1	9411357	61755	24	26	32	14647	6202024
6	20366926	global8192	1	1236457	8192	3	2	3	14533	5230547
6	20366926	local32	1	15419043	95690	25	20	32	14732	5299923
7	20366927	global8192	1	1417694	8192	2	2	3	14533	5788692
7	20366927	local32	1	15960365	104873	28	24	32	14756	6172084
8	20366928	global8192	1	1428134	8192	3	2	3	14534	9421410
8	20366928	local32	1	22529337	147071	25	24	32	14832	8048670
9	20366929	global8192	1	1719054	8192	1	1	1	14534	8253076
9	20366929	local32	1	24623590	150700	25	26	32	14844	6220032
10	20366930	global8192	1	1347251	8192	2	1	2	14529	5671001
10	20366930	local32	1	18301844	117021	27	25	32	14772	4637739
11	20366931	global8192	1	1216965	8192	4	2	5	14532	6407637
11	20366931	local32	1	14895069	95466	24	25	32	14726	4724545
12	20366932	global8192	1	1171048	8192	2	2	2	14527	7183712
12	20366932	local32	1	13035384	87942	26	23	32	14709	7481346
13	20366933	global8192	1	1007452	8192	4	4	5	14526	5548116
13	20366933	local32	1	14081598	94396	23	24	32	14712	8450504
14	20366934	global8192	1	1145709	8192	3	3	4	14535	4776187
14	20366934	local32	1	13427993	90313	25	24	32	14720	5488128
15	20366935	global8192	1	932508	8192	3	3	4	14532	5244182
15	20366935	local32	1	15267056	92223	22	27	32	14719	8102375
16	20366936	global8192	1	1176801	8192	3	3	4	14533	6915561
16	20366936	local32	1	21575253	140424	19	26	32	14815	4926937
17	20366937	global8192	1	1235453	8192	1	1	1	14542	7185345
17	20366937	local32	1	22066725	145407	25	22	32	14840	6931480
18	20366938	global8192	1	1180198	8192	3	2	3	14525	4024098
18	20366938	local32	1	18412945	115218	26	23	32	14784	9772181
19	20366939	global8192	1	1146564	8192	1	1	1	14533	7111214
19	20366939	local32	1	21653738	132296	23	24	32	14798	10971748
20	20366940	global8192	1	1365357	8192	2	2	3	14530	7293051
20	20366940	local32	1	18759911	114279	24	21	32	14761	6326600
21	20366941	global8192	1	1203278	8192	1	0	1	14530	6225206
21	20366941	local32	1	23673665	154139	25	22	32	14838	8537096
22	20366942	global8192	1	1115854	8192	3	3	4	14526	5392672
22	20366942	local32	1	22397470	150683	26	25	32	14813	5229993
23	20366943	global8192	1	1132709	8192	0	2	2	14530	7098521
23	20366943	local32	1	20015418	124324	20	26	32	14780	6065052
24	20366944	global8192	1	1492430	8192	2	3	3	14534	6900422
24	20366944	local32	1	17961246	108238	19	23	32	14746	8277112
25	20366945	global8192	1	1345259	8192	2	1	2	14524	4536669
25	20366945	local32	1	18424265	118422	26	24	32	14781	6846413
26	20366946	global8192	1	1031418	8192	3	4	5	14533	8312996
26	20366946	local32	1	19729872	119970	23	26	32	14796	6698258
27	20366947	global8192	1	1094137	8192	0	0	0	14522	4806615
27	20366947	local32	1	22733272	147324	21	25	32	14831	7116288
28	20366948	global8192	1	1188712	8192	1	2	2	14528	5469202
28	20366948	local32	1	17014927	111685	23	25	32	14766	8201876
29	20366949	global8192	1	1230991	8192	1	1	1	14531	5984889
29	20366949	local32	1	19080436	125011	25	22	32	14782	6585869
30	20366950	global8192	1	1389726	8192	0	0	0	14531	7990760
30	20366950	local32	1	21673241	137643	23	25	32	14795	4939298
31	20366951	global8192	1	1043077	8192	3	2	3	14534	6271455
31	20366951	local32	1	18400806	117331	25	26	32	14757	5992561
