0	20366920	local32	1	1568	227	23	24	32	40	176
0	20366920	global8192	1	150883	8192	179	173	233	250	13820
1	20366921	local32	1	1146	215	26	21	32	43	364
1	20366921	global8192	1	133034	8192	195	184	248	288	27931
2	20366922	local32	1	1649	265	28	22	32	44	897
2	20366922	global8192	1	121148	8192	169	172	234	316	13489
3	20366923	local32	1	935	191	22	26	32	39	731
3	20366923	global8192	1	97193	8192	170	183	231	323	23372
4	20366924	local32	1	1233	249	25	26	32	43	1145
4	20366924	global8192	1	112475	8192	183	174	236	299	16870
5	20366925	local32	1	1790	281	26	23	32	49	1204
5	20366925	global8192	1	112502	8192	194	190	245	306	22249
6	20366926	local32	1	1316	244	24	22	32	42	489
6	20366926	global8192	1	132634	8192	195	189	254	274	23207
7	20366927	local32	1	1538	251	26	23	32	41	1484
7	20366927	global8192	1	131699	8192	175	187	231	289	22290
8	20366928	local32	1	846	187	24	22	32	36	438
8	20366928	global8192	1	100680	8192	168	173	235	311	20271
9	20366929	local32	1	874	142	25	25	32	32	273
9	20366929	global8192	1	110494	8192	177	182	237	306	16525
10	20366930	local32	1	2147	311	26	20	32	46	599
10	20366930	global8192	1	123000	8192	169	174	226	278	31919
11	20366931	local32	1	1473	254	30	23	32	43	2016
11	20366931	global8192	1	130157	8192	178	175	240	277	16192
12	20366932	local32	1	1364	282	24	27	32	47	809
12	20366932	global8192	1	94860	8192	151	166	214	340	26197
13	20366933	local32	1	928	186	24	22	32	38	1047
13	20366933	global8192	1	100915	8192	174	176	237	312	32108
14	20366934	local32	1	706	172	25	26	32	34	337
14	20366934	global8192	1	106095	8192	192	206	261	300	24320
15	20366935	local32	1	3000	318	21	21	32	46	1509
15	20366935	global8192	1	122314	8192	184	180	247	276	22359
16	20366936	local32	1	2380	298	23	26	32	43	1743
16	20366936	global8192	1	141972	8192	177	197	243	257	10051
17	20366937	local32	1	815	180	26	27	32	36	868
17	20366937	global8192	1	116848	8192	201	214	275	295	11233
18	20366938	local32	1	1039	204	27	27	32	37	720
18	20366938	global8192	1	122605	8192	184	175	227	291	9664
19	20366939	local32	1	1592	179	21	26	32	35	860
19	20366939	global8192	1	130203	8192	197	199	272	290	40952
20	20366940	local32	1	1151	241	22	25	32	41	341
20	20366940	global8192	1	101904	8192	163	160	217	310	7747
21	20366941	local32	1	1053	212	24	21	32	38	428
21	20366941	global8192	1	115632	8192	198	186	264	279	18945
22	20366942	local32	1	1698	288	24	23	32	46	495
22	20366942	global8192	1	107872	8193	172	165	214	301	13356
23	20366943	local32	1	1342	208	23	24	32	41	2283
23	20366943	global8192	1	106713	8192	192	189	256	271	7636
24	20366944	local32	1	1762	247	28	22	32	45	1376
24	20366944	global8192	1	127145	8192	175	186	240	285	17504
25	20366945	local32	1	965	195	27	25	32	39	513
25	20366945	global8192	1	113209	8192	177	181	234	304	11662
26	20366946	local32	1	1236	246	25	26	32	39	231
26	20366946	global8192	1	119801	8192	188	200	257	277	14368
27	20366947	local32	1	2081	297	22	27	32	51	1475
27	20366947	global8192	1	119775	8192	162	180	220	291	12320
28	20366948	local32	1	1709	335	20	26	32	52	849
28	20366948	global8192	1	94509	8192	148	158	197	328	17060
29	20366949	local32	1	747	124	19	28	32	32	470
29	20366949	global8192	1	148527	8192	189	199	254	260	69902
30	20366950	local32	1	1235	255	21	23	32	50	731
30	20366950	global8192	1	100044	8192	174	182	238	324	13117
31	20366951	local32	1	1220	214	24	24	32	41	1011
31	20366951	global8192	1	131925	8193	179	177	230	283	13651
