0	20364920	global8192	1	990246	8192	1	1	2	19847	7224959
0	20364920	local32	1	26434244	231684	25	24	32	20523	5769773
1	20364921	global8192	1	894973	8192	2	0	2	19842	5296142
1	20364921	local32	1	19185220	173648	24	22	32	20345	6540871
2	20364922	global8192	1	1043681	8192	0	1	1	19849	7295850
2	20364922	local32	1	23211185	195237	22	26	32	20426	8392667
3	20364923	global8192	1	903301	8192	0	2	2	19843	6644042
3	20364923	local32	1	21881957	194505	29	21	32	20406	5452829
4	20364924	global8192	1	856680	8192	1	0	1	19852	7056749
4	20364924	local32	1	23195087	197412	25	25	32	20439	6637920
5	20364925	global8192	1	1097206	8192	1	1	1	19859	7702979
5	20364925	local32	1	18301535	168659	25	21	32	20309	6010643
6	20364926	global8192	1	813938	8192	2	3	3	19848	6154091
6	20364926	local32	1	13896870	127478	25	25	32	20217	7139995
7	20364927	global8192	1	971296	8192	0	1	1	19850	7308573
7	20364927	local32	1	21812004	204746	25	20	32	20417	6518315
8	20364928	global8192	1	1023454	8192	2	2	3	19843	5671705
8	20364928	local32	1	20047855	179738	20	23	32	20364	5870004
9	20364929	global8192	1	1016087	8192	1	2	2	19842	6986212
9	20364929	local32	1	23122847	203169	19	28	32	20442	6956013
10	20364930	global8192	1	884127	8192	1	1	1	19852	6475708
10	20364930	local32	1	19155655	180135	26	23	32	20388	6239341
11	20364931	global8192	1	856268	8192	0	0	0	19848	6408445
11	20364931	local32	1	20346915	178733	23	24	32	20353	7265159
12	20364932	global8192	1	943647	8192	3	3	5	19845	7154004
12	20364932	local32	1	11049001	98676	26	15	32	20119	6664888
13	20364933	global8192	1	798537	8192	4	3	4	19841	4384372
13	20364933	local32	1	15834042	138470	25	24	32	20274	8940933
14	20364934	global8192	1	981278	8192	0	1	1	19848	6218239
14	20364934	local32	1	24329551	212947	18	27	32	20480	7415803
15	20364935	global8192	1	787821	8192	0	1	1	19848	5581688
15	20364935	local32	1	19128757	181449	22	23	32	20353	6854105
16	20364936	global8192	1	944070	8192	2	2	2	19850	10107787
16	20364936	local32	1	18095976	166840	24	27	32	20311	6466015
17	20364937	global8192	1	969217	8192	1	1	1	19847	7536958
17	20364937	local32	1	23096029	205905	25	26	32	20393	6087297
18	20364938	global8192	1	883107	8192	1	2	2	19850	8165680
18	20364938	local32	1	25756832	226276	26	21	32	20489	6331087
19	20364939	global8192	1	781008	8192	1	1	1	19847	5384633
19	20364939	local32	1	15761229	145455	26	24	32	20265	7436959
20	20364940	global8192	1	1015815	8192	1	1	1	19854	7669870
20	20364940	local32	1	22301197	197227	24	28	32	20405	6637543
21	20364941	global8192	1	829694	8192	0	1	1	19841	4655247
21	20364941	local32	1	16040294	153846	21	24	32	20286	6501153
22	20364942	global8192	1	867601	8192	2	2	2	19843	6240944
22	20364942	local32	1	11862031	107256	25	26	32	20153	7238622
23	20364943	global8192	1	936764	8192	2	2	3	19842	5830843
23	20364943	local32	1	16653371	147986	21	22	32	20250	6788636
24	20364944	global8192	1	768192	8192	3	2	3	19844	5527315
24	20364944	local32	1	17821614	158523	24	26	32	20315	8893596
25	20364945	global8192	1	1044294	8192	1	0	1	19853	8327819
25	20364945	local32	1	19423512	166125	25	27	32	20303	7359854
26	20364946	global8192	1	1046695	8192	0	0	0	19843	5895798
26	20364946	local32	1	19150453	167850	23	27	32	20334	8554500
27	20364947	global8192	1	888704	8192	1	1	1	19848	6092129
27	20364947	local32	1	20126363	170873	25	25	32	20323	6221105
28	20364948	global8192	1	936841	8192	1	1	1	19844	6185844
28	20364948	local32	1	15707639	142788	23	24	32	20252	10030090
29	20364949	global8192	1	1132754	8192	0	0	0	19851	8223759
29	20364949	local32	1	19653975	171909	21	25	32	20309	7352591
30	20364950	global8192	1	935327	8192	2	2	2	19847	6055586
30	20364950	local32	1	14329063	127076	26	26	32	20204	7164392
31	20364951	global8192	1	885713	8192	2	3	3	19844	5133422
31	20364951	local32	1	15023989	133429	26	21	32	20227	6389041
