0	20364920	local32	1	1227	265	27	22	32	52	436
0	20364920	global8192	1	97853	8192	153	149	197	336	10423
1	20364921	local32	1	2593	471	22	24	32	67	516
1	20364921	global8192	1	88338	8192	127	149	192	345	24964
2	20364922	local32	1	1692	398	22	24	32	65	2278
2	20364922	global8192	1	94555	8192	138	150	196	360	10589
3	20364923	local32	1	2490	400	24	23	32	59	382
3	20364923	global8192	1	89264	8192	151	150	204	331	18432
4	20364924	local32	1	1255	299	30	22	32	58	736
4	20364924	global8192	1	87584	8192	171	159	221	336	11758
5	20364925	local32	1	2149	424	27	25	32	61	571
5	20364925	global8192	1	86398	8192	138	131	183	363	12432
6	20364926	local32	1	2310	438	25	24	32	70	2036
6	20364926	global8192	1	116846	8192	128	131	172	314	16580
7	20364927	local32	1	2415	447	26	26	32	65	1130
7	20364927	global8192	1	102352	8192	164	162	216	351	15588
8	20364928	local32	1	2191	424	21	25	32	62	597
8	20364928	global8192	1	96170	8192	151	173	213	334	14080
9	20364929	local32	1	1127	225	23	28	32	50	616
9	20364929	global8192	1	106309	8192	157	166	215	339	16131
10	20364930	local32	1	3748	523	24	21	32	64	505
10	20364930	global8192	1	125540	8192	153	148	208	308	8934
11	20364931	local32	1	2022	376	24	25	32	61	512
11	20364931	global8192	1	95298	8192	174	165	225	318	12276
12	20364932	local32	1	2734	502	24	25	32	77	2110
12	20364932	global8192	1	88949	8192	134	145	181	338	11487
13	20364933	local32	1	566	143	22	28	32	45	375
13	20364933	global8192	1	86959	8192	155	157	210	363	21579
14	20364934	local32	1	2245	384	23	23	32	62	857
14	20364934	global8192	1	102020	8192	149	158	205	341	7604
15	20364935	local32	1	1209	287	24	23	32	55	404
15	20364935	global8192	1	90003	8192	150	146	198	355	16613
16	20364936	local32	1	1937	354	22	25	32	62	1275
16	20364936	global8192	1	99551	8192	156	154	210	324	7587
17	20364937	local32	1	1352	277	27	22	32	56	657
17	20364937	global8192	1	91966	8192	135	135	190	346	23482
18	20364938	local32	1	1265	316	22	26	32	56	665
18	20364938	global8192	1	86092	8192	143	160	202	346	10576
19	20364939	local32	1	1727	266	25	24	32	53	2137
19	20364939	global8192	1	93646	8192	146	161	201	334	9716
20	20364940	local32	1	1837	344	22	24	32	60	861
20	20364940	global8192	1	107263	8192	173	160	214	336	24835
21	20364941	local32	1	2169	369	24	23	32	60	1332
21	20364941	global8192	1	92577	8192	143	130	182	342	18439
22	20364942	local32	1	1384	311	25	22	32	53	241
22	20364942	global8192	1	89849	8192	172	169	219	349	13627
23	20364943	local32	1	1857	315	23	25	32	55	780
23	20364943	global8192	1	97365	8192	144	146	190	350	15667
24	20364944	local32	1	1512	280	23	25	32	54	1328
24	20364944	global8192	1	87711	8192	127	144	182	340	7291
25	20364945	local32	1	1627	364	21	24	32	57	535
25	20364945	global8192	1	97566	8192	138	161	203	329	11208
26	20364946	local32	1	2396	434	23	23	32	69	1882
26	20364946	global8192	1	108982	8192	138	153	197	317	7670
27	20364947	local32	1	2999	486	23	26	32	68	1603
27	20364947	global8192	1	104455	8192	159	157	213	321	11147
28	20364948	local32	1	1707	341	27	23	32	63	1494
28	20364948	global8192	1	84997	8192	144	134	186	349	7711
29	20364949	local32	1	2133	421	22	23	32	61	602
29	20364949	global8192	1	95108	8192	135	137	177	338	29444
30	20364950	local32	1	2843	459	22	24	32	70	1196
30	20364950	global8192	1	106327	8192	156	164	205	313	9759
31	20364951	local32	1	1667	340	29	26	32	57	579
31	20364951	global8192	1	97117	8192	138	129	172	339	17401
