0	20362920	local32	1	773	151	26	21	32	31	630
0	20362920	global8192	1	123030	8192	245	245	323	249	22192
1	20362921	local32	1	2920	253	25	20	32	31	1255
1	20362921	global8192	1	158312	8192	268	260	350	190	10132
2	20362922	local32	1	731	133	21	27	32	27	1180
2	20362922	global8192	1	129801	8192	272	276	367	221	10389
3	20362923	local32	1	895	145	21	31	32	28	330
3	20362923	global8192	1	131077	8192	219	223	302	221	20825
4	20362924	local32	1	679	139	28	20	32	24	458
4	20362924	global8192	1	146867	8193	231	229	306	215	20782
5	20362925	local32	1	1373	211	25	23	32	32	820
5	20362925	global8192	1	143606	8192	261	272	350	211	14044
6	20362926	local32	1	1023	189	26	20	32	30	1058
6	20362926	global8192	1	186894	8192	315	277	398	182	32682
7	20362927	local32	1	823	166	23	27	32	25	193
7	20362927	global8192	1	138973	8192	271	275	364	200	10261
8	20362928	local32	1	848	174	23	20	32	30	250
8	20362928	global8192	1	126653	8192	254	241	328	216	8793
9	20362929	local32	1	1233	170	23	19	32	31	909
9	20362929	global8192	1	153497	8192	248	248	334	222	12689
10	20362930	local32	1	1874	205	22	25	32	33	869
10	20362930	global8192	1	145043	8192	246	230	318	216	11465
11	20362931	local32	1	1287	178	27	23	32	30	779
11	20362931	global8192	1	152094	8192	242	239	316	222	15328
12	20362932	local32	1	1699	212	23	24	32	32	771
12	20362932	global8192	1	155907	8192	255	261	351	207	10719
13	20362933	local32	1	1465	243	24	24	32	35	910
13	20362933	global8192	1	136896	8192	219	215	296	212	9986
14	20362934	local32	1	586	130	21	23	32	24	264
14	20362934	global8192	1	167104	8192	242	268	348	194	29934
15	20362935	local32	1	1469	190	24	25	32	32	533
15	20362935	global8192	1	146659	8192	244	245	328	216	17353
16	20362936	local32	1	1262	188	27	21	32	32	660
16	20362936	global8192	1	139704	8192	234	208	288	227	14108
17	20362937	local32	1	1015	161	25	24	32	30	872
17	20362937	global8192	1	132751	8192	260	255	339	217	16063
18	20362938	local32	1	1093	177	25	25	32	33	1224
18	20362938	global8192	1	148126	8192	260	262	345	216	13198
19	20362939	local32	1	665	154	22	24	32	27	647
19	20362939	global8192	1	141104	8192	217	228	293	237	19144
20	20362940	local32	1	950	136	26	24	32	28	1034
20	20362940	global8192	1	154510	8192	278	270	364	205	15624
21	20362941	local32	1	1809	177	24	17	32	29	740
21	20362941	global8192	1	172817	8192	273	245	352	174	16415
22	20362942	local32	1	1502	167	26	21	32	28	981
22	20362942	global8192	1	180865	8192	277	276	359	182	8515
23	20362943	local32	1	1202	186	23	23	32	32	340
23	20362943	global8192	1	132902	8192	224	227	301	226	12418
24	20362944	local32	1	1246	207	29	25	32	32	929
24	20362944	global8192	1	161036	8192	232	229	308	219	17240
25	20362945	local32	1	1417	214	25	25	32	32	321
25	20362945	global8192	1	130844	8192	230	228	302	221	14798
26	20362946	local32	1	1094	206	21	22	32	30	376
26	20362946	global8192	1	139986	8192	237	244	326	223	12722
27	20362947	local32	1	1327	210	22	24	32	34	749
27	20362947	global8192	1	146404	8192	224	245	323	201	21806
28	20362948	local32	1	1605	181	25	22	32	27	332
28	20362948	global8192	1	156815	8192	264	253	351	193	9951
29	20362949	local32	1	1034	145	20	26	32	28	537
29	20362949	global8192	1	139651	8192	231	247	318	205	18357
30	20362950	local32	1	1160	197	22	26	32	29	757
30	20362950	global8192	1	123039	8192	221	215	291	218	12887
31	20362951	local32	1	1111	171	23	24	32	28	1426
31	20362951	global8192	1	146166	8192	242	265	340	199	21038
