0	20360920	global8192	1	1427826	8192	6	4	6	10803	5263754
0	20360920	local32	1	20666974	96948	24	25	32	10961	8715000
1	20360921	global8192	1	1304980	8192	1	1	1	10804	5562938
1	20360921	local32	1	16460806	81095	25	25	32	10933	7958581
2	20360922	global8192	1	1462278	8192	1	2	2	10803	6145922
2	20360922	local32	1	20788842	99396	26	25	32	10958	7842116
3	20360923	global8192	1	1365491	8192	1	1	2	10803	7131689
3	20360923	local32	1	17085454	90776	25	20	32	10926	4723192
4	20360924	global8192	1	1297700	8192	3	4	4	10804	4908966
4	20360924	local32	1	20517760	95417	21	27	32	10944	6757347
5	20360925	global8192	1	1329236	8192	5	4	5	10806	5818102
5	20360925	local32	1	17542520	89278	24	26	32	10942	7478554
6	20360926	global8192	1	1383689	8192	5	4	6	10800	5070155
6	20360926	local32	1	21178726	100887	21	27	32	10960	7135253
7	20360927	global8192	1	1657555	8192	4	5	5	10807	6787555
7	20360927	local32	1	10392361	52103	27	26	32	10889	7257600
8	20360928	global8192	1	1291387	8192	4	2	4	10803	6194333
8	20360928	local32	1	14979862	73182	23	25	32	10912	6430192
9	20360929	global8192	1	1359155	8192	6	4	6	10803	5240621
9	20360929	local32	1	19037593	95661	27	23	32	10959	8376948
10	20360930	global8192	1	1538342	8192	2	2	2	10801	6283574
10	20360930	local32	1	18328553	83625	21	26	32	10928	9231982
11	20360931	global8192	1	1378549	8192	1	1	1	10804	6322189
11	20360931	local32	1	13941218	69346	21	22	32	10902	7588186
12	20360932	global8192	1	1640274	8192	5	4	5	10805	6798440
12	20360932	local32	1	15191854	74143	22	24	32	10900	4785997
13	20360933	global8192	1	1427984	8192	3	2	3	10799	4387920
13	20360933	local32	1	15953514	71833	23	18	32	10905	6090201
14	20360934	global8192	1	1442686	8192	1	2	2	10801	6709264
14	20360934	local32	1	23346461	113657	25	25	32	10955	5140820
15	20360935	global8192	1	1467933	8192	1	2	2	10801	5774511
15	20360935	local32	1	19311827	95322	27	22	32	10954	6226363
16	20360936	global8192	1	1604004	8192	1	1	1	10802	6244776
16	20360936	local32	1	16900741	81071	26	23	32	10923	7382228
17	20360937	global8192	1	1989939	8192	2	2	3	10807	8343069
17	20360937	local32	1	18130806	92109	20	23	32	10944	8240181
18	20360938	global8192	1	1622035	8192	2	2	2	10805	6378873
18	20360938	local32	1	22338240	102190	22	29	32	10952	6505892
19	20360939	global8192	1	1625065	8192	2	4	4	10807	6888915
19	20360939	local32	1	21364116	98416	21	21	32	10958	6500398
20	20360940	global8192	1	1760368	8192	0	0	0	10806	7166548
20	20360940	local32	1	19092678	97309	21	24	32	10955	7717161
21	20360941	global8192	1	1506423	8192	1	1	2	10817	8688065
21	20360941	local32	1	16309902	82509	22	22	32	10931	4894003
22	20360942	global8192	1	1559309	8192	1	4	5	10799	5988267
22	20360942	local32	1	18594815	82217	24	19	32	10924	6989658
23	20360943	global8192	1	1336211	8192	5	4	5	10805	6536563
23	20360943	local32	1	14898626	76075	23	23	32	10900	6611767
24	20360944	global8192	1	1210973	8192	2	1	2	10802	4894541
24	20360944	local32	1	20575952	109083	25	26	32	10952	7281601
25	20360945	global8192	1	1543912	8192	4	4	6	10807	6240976
25	20360945	local32	1	14951362	75399	24	23	32	10928	5927215
26	20360946	global8192	1	1399125	8192	2	2	3	10804	5881007
26	20360946	local32	1	12139036	58016	23	24	32	10881	5126074
27	20360947	global8192	1	1779675	8192	2	2	4	10805	5831687
27	20360947	local32	1	17262273	85296	26	20	32	10922	5290331
28	20360948	global8192	1	1597672	8192	0	1	1	10807	7717064
28	20360948	local32	1	20533494	102950	27	20	32	10967	8092712
29	20360949	global8192	1	1457076	8192	0	0	0	10805	5901642
29	20360949	local32	1	18970741	96334	24	27	32	10959	7954041
30	20360950	global8192	1	1459005	8192	5	4	5	10802	5265709
30	20360950	local32	1	14115153	72807	22	27	32	10904	6068710
31	20360951	global8192	1	1617597	8192	4	4	5	10805	6215711
31	20360951	local32	1	18374760	87194	27	22	32	10958	9345602
